1;341;3.12
2;403;2.93
3;380;2.57
4;241;2.55
5;162;2.65
6;95;2.62
7;56;2.52
8;44;2.71
9;20;2.84
10;21;2.8
11;10;2.6
12.46;13;2.23
14.55;11;2.59
22.95;20;2.46
