1;63;5.16
2;73;4.32
3;88;3.86
4;80;3.54
5;66;3.52
6;63;3.44
7;43;3.43
8;34;3.23
9;25;3.14
10;17;3.22
11;16;3.1
12.38;13;2.97
14.85;13;2.51
20.0;10;2.52
