1;148;3.34
2;205;3.02
3;227;2.99
4;169;2.99
5;126;3.02
6;98;3.06
7;46;3.26
8;32;2.85
9;12;3.17
10;15;2.83
11.53;15;2.78
13.1;10;3.02
17.0;13;2.59
